0,1
Afghanistan,3.725290298461945e-09
Albania,1.5101894244897436
Algeria,3.447919877869105
Andorra,3.0941761709618674
Angola,1.0
Antigua and Barbuda,1.0074810396844858
Argentina,4.962807039886052
Armenia,1.9968858908771154
Australia,4.555840734476627
Austria,5.208220804896606
Azerbaijan,1.7897655835986144
Bahamas,1.0064967400838452
Bahrain,1.7178163601423473
Bangladesh,1.0
Barbados,1.0509455666117706
Belarus,0.7463607217850593
Belgium,3.685524530893793
Benin,1.0118830848247669
Bhutan,1.0
Bolivia,1.0750871916356963
Bosnia and Herzegovina,0.6769871749350153
Brazil,12.405595951740118
Brunei,0.5239803033254027
Bulgaria,2.5026962300513826
Burkina Faso,3.2372876970061086
Cabo Verde,1.0069887696189654
Cambodia,0.7794293925271706
Cameroon,4.2779569754612625
Canada,6.2720473102793095
Central African Republic,1.0067427247924523
Chad,1.0
Chile,3.459720525069459
China,0.6363393074936439
Colombia,3.453329063444313
Congo (Brazzaville),1.0064967400838452
Congo (Kinshasa),1.0
Costa Rica,3.9071793011780427
Cote d'Ivoire,1.0662977155734845
Croatia,4.950413817944943
Cruise Ship,0.5841512874226351
Cuba,0.0007411289544079693
Cyprus,2.146926426946668
Czechia,5.79309743119403
Denmark,1.1531758953377764
Djibouti,1.0074810396844858
Dominican Republic,9.760147557895522
Ecuador,23.660514183717098
Egypt,2.07120849276059
El Salvador,1.0069887696189654
Equatorial Guinea,1.0285656251946034
Eritrea,1.0
Estonia,0.47338224663355016
Eswatini,1.0114912456080913
Ethiopia,1.0297799904787948
Fiji,1.0
Finland,3.3094455656796824
France,3.9318305001425276
Gabon,1.0067427247924523
Gambia,1.0
Georgia,3.8313730535428703
Germany,5.708467482123956
Ghana,1.0897619131216199
Greece,2.2186856435947564
Guatemala,1.0578818723907453
Guinea,1.0074810396844858
Guyana,1.0450315469322864
Haiti,1.0218620326627232
Holy See,1.0
Hungary,7.361462502250842
Iceland,2.8391154661836233
India,4.473233727438222
Indonesia,5.382548195317192
Iran,2.3921524677777417
Iraq,2.0936357373887824
Ireland,8.154717290937365
Israel,4.316711025183954
Italy,2.8457179512618604
Jamaica,1.0432450919211929
Japan,1.2399178463714957
Jordan,0.5491173329015987
Kazakhstan,0.2446048209657128
Kenya,1.0408900856417402
"Korea, South",0.981319428476081
Kuwait,1.5382986660667706
Kyrgyzstan,1.0500881879995565
Latvia,3.555956872899924
Lebanon,2.2782341354161684
Liberia,1.0
Liechtenstein,4.6946080792444835
Lithuania,20.315593602013433
Luxembourg,7.036258887663179
Madagascar,1.0348714004054882
Malaysia,4.107816002904738
Maldives,1.0254044577180192
Malta,6.3867729033271035
Mauritania,1.0
Mauritius,1.0
Mexico,4.077739252346461
Moldova,0.6269719354501452
Monaco,1.0540264375717414
Mongolia,1.0262413047552195
Montenegro,1.0711562479407615
Morocco,3.322947582841895
Namibia,1.005267717795417
Nepal,1.0
Netherlands,3.6521092125957972
New Zealand,0.016695291936106672
Nicaragua,1.0
Niger,1.0
Nigeria,1.0
North Macedonia,3.8123020933817977
Norway,2.5994200419421856
Oman,0.5005421693749204
Pakistan,5.537000458310338
Panama,5.830736882018714
Papua New Guinea,1.0
Paraguay,1.0600587141001319
Peru,2.3412125417486447
Philippines,2.7532958722059955
Poland,3.8644258386277115
Portugal,8.211867320691082
Qatar,0.43225861291135675
Romania,3.126699591779622
Russia,4.306841556244229
Rwanda,1.0
Saint Lucia,1.0
Saint Vincent and the Grenadines,1.0
San Marino,1.0634762261630855
Saudi Arabia,3.253431127801295
Senegal,15.228535252625882
Serbia,3.843114193568031
Seychelles,1.0117986808726145
Singapore,1.4917490040805395
Slovakia,0.522216219041946
Slovenia,0.9271846621009272
Somalia,1.0
South Africa,6.5318298787673905
Spain,5.943503471088368
Sri Lanka,0.6574592045165284
Sudan,1.0
Suriname,1.0107080223206617
Sweden,1.9929208355655592
Switzerland,4.046265559284165
Taiwan*,2.2628358707995315
Tanzania,1.0357540333870758
Thailand,1.9553831538265993
Togo,1.0482951660616802
Trinidad and Tobago,2.4705294220065528e-06
Tunisia,1.6016928982022112
Turkey,25.46147026478712
Uganda,1.0226114356012683
Ukraine,4.0415339573991246e-05
United Arab Emirates,1.4322665302648303
United Kingdom,4.068743166484138
Uruguay,0.2610672443062261
US,8.676954704801881
Uzbekistan,0.015920424184269862
Venezuela,0.4564830025213754
Vietnam,2.3178329672363143
Zambia,1.0062508154784562
Zimbabwe,1.0069887696189654
Dominica,1.0
Grenada,1.0
Mozambique,1.0
Syria,1.0
Timor-Leste,1.0
Belize,1.0
